Timestamp,Position_N,Position_E,Position_D,Velocity_N,Velocity_E,Velocity_D,Attitude_Roll,Attitude_Pitch,Attitude_Yaw,Motor_RPMs
1747351085.9783354,1.224000096321106,47.3979705,8.546164,-0.009999999776482582,0.0,-0.7899999618530273,0.11664869636297226,-0.24666856229305267,21.02042579650879,0
1747351086.0789907,1.2350000143051147,47.3979705,8.546164,-0.009999999776482582,0.0,-0.7699999809265137,0.10148539394140244,-0.24889864027500153,19.751461029052734,0
1747351086.1794977,1.252000093460083,47.3979705,8.546164,-0.009999999776482582,0.0,-0.7400000095367432,0.07919545471668243,-0.252533495426178,17.891498565673828,0
1747351086.280074,1.2630000114440918,47.3979705,8.546164,-0.009999999776482582,0.0,-0.7199999690055847,0.06487085670232773,-0.2552943825721741,16.68168830871582,0
1747351086.3806028,1.2780001163482666,47.3979705,8.546164,-0.009999999776482582,0.0,-0.699999988079071,0.04431438073515892,-0.2597876489162445,14.915011405944824,0
1747351086.4814765,1.2880001068115234,47.3979705,8.546164,-0.009999999776482582,0.0,-0.6899999976158142,0.030714048072695732,-0.26304158568382263,13.768839836120605,0
1747351086.5819952,1.3020000457763672,47.3979705,8.546164,0.0,0.0,-0.6599999666213989,0.010071626864373684,-0.2683204412460327,12.098550796508789,0
1747351086.682665,1.311000108718872,47.3979705,8.546164,0.0,0.0,-0.6499999761581421,-0.0037305692676454782,-0.27190181612968445,11.020195007324219,0
1747351086.7830791,1.3240001201629639,47.3979705,8.546164,0.0,0.0,-0.6299999952316284,-0.02353786677122116,-0.2774318754673004,9.456853866577148,0
1747351086.8840158,1.3320000171661377,47.3979705,8.546164,0.0,-0.009999999776482582,-0.6200000047683716,-0.03587588295340538,-0.2811243534088135,8.451188087463379,0
1747351086.9843392,1.3440001010894775,47.3979705,8.546164,0.0,-0.009999999776482582,-0.5999999642372131,-0.053149618208408356,-0.28661561012268066,6.99830436706543,0
1747351087.0850675,1.352000117301941,47.3979705,8.546164,0.0,-0.009999999776482582,-0.5899999737739563,-0.06439216434955597,-0.290373295545578,6.067364692687988,0
1747351087.1853538,1.3630000352859497,47.3979705,8.546164,0.0,-0.009999999776482582,-0.5799999833106995,-0.0811711922287941,-0.29665082693099976,4.708188533782959,0
1747351087.2859504,1.371000051498413,47.3979705,8.5461639,0.0,-0.009999999776482582,-0.5699999928474426,-0.09213163703680038,-0.3013046383857727,3.840151071548462,0
1747351087.3871207,1.3820000886917114,47.3979706,8.5461639,0.0,-0.009999999776482582,-0.550000011920929,-0.10773037374019623,-0.3082105219364166,2.595730781555176,0
